%iy id it imin Q* QH QE Qs Qf Wind RH Td press rain Kdn snow ldown fcld wuh xsmd lai_hr Kdiff Kdir Wd
2010 165  10  0 -999.00 -999.00 -999.00 -999.00 -999.00   2.68  81.05  20.00 100.00 0.0000 158.00 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 165  11  0 -999.00 -999.00 -999.00 -999.00 -999.00   2.68  81.82  20.60 100.00 0.0000 348.00 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 165  12  0 -999.00 -999.00 -999.00 -999.00 -999.00   2.68  77.66  20.60 100.00 0.0000 660.50 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 165  13  0 -999.00 -999.00 -999.00 -999.00 -999.00   3.58  78.19  22.80 100.00 0.0000 520.50 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 165  14  0 -999.00 -999.00 -999.00 -999.00 -999.00   3.13  78.50  22.80 100.00 0.0000 536.00 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 165  15  0 -999.00 -999.00 -999.00 -999.00 -999.00   4.47  78.85  22.20 100.00 0.0000 551.00 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 165  16  0 -999.00 -999.00 -999.00 -999.00 -999.00   4.92  79.41  21.70 100.00 0.0000 221.00 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 165  17  0 -999.00 -999.00 -999.00 -999.00 -999.00   3.13  80.82  21.70 100.00 0.0000 195.50 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 165  18  0 -999.00 -999.00 -999.00 -999.00 -999.00   2.68  88.16  20.60 100.00 0.0000  72.50 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 165  19  0 -999.00 -999.00 -999.00 -999.00 -999.00   1.34  91.08  20.60 100.00 0.0000  63.00 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 165  20  0 -999.00 -999.00 -999.00 -999.00 -999.00   1.34  95.29  20.00 100.00 0.0000   0.00 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 165  21  0 -999.00 -999.00 -999.00 -999.00 -999.00   2.68  95.03  19.40 101.00 0.0000   0.00 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 165  22  0 -999.00 -999.00 -999.00 -999.00 -999.00   0.01 100.00  19.40 101.00 0.0000   0.00 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 165  23  0 -999.00 -999.00 -999.00 -999.00 -999.00   0.01 100.00  18.90 101.00 0.0000   0.00 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 166   0  0 -999.00 -999.00 -999.00 -999.00 -999.00   1.34  98.74  19.40 101.00 0.0000   0.00 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 166   1  0 -999.00 -999.00 -999.00 -999.00 -999.00   0.01 100.00  19.40 101.00 0.0000   0.00 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 166   2  0 -999.00 -999.00 -999.00 -999.00 -999.00   1.34 100.00  18.90 101.00 0.0000   0.00 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 166   3  0 -999.00 -999.00 -999.00 -999.00 -999.00   4.47  98.53  19.40 101.00 0.0000   0.00 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 166   4  0 -999.00 -999.00 -999.00 -999.00 -999.00   4.92 100.00  18.90 101.00 0.0000   0.00 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 166   5  0 -999.00 -999.00 -999.00 -999.00 -999.00   6.26  98.23  18.90 101.00 0.0000  24.50 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 166   6  0 -999.00 -999.00 -999.00 -999.00 -999.00   4.92  86.12  18.90 101.00 0.0000 165.00 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 166   7  0 -999.00 -999.00 -999.00 -999.00 -999.00   6.71  76.21  20.00 101.00 0.0000 350.00 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 166   8  0 -999.00 -999.00 -999.00 -999.00 -999.00   7.15  67.53  22.20 101.00 0.0000 540.00 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 166   9  0 -999.00 -999.00 -999.00 -999.00 -999.00   6.26  61.35  23.90 101.00 0.0000 712.00 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 166  10  0 -999.00 -999.00 -999.00 -999.00 -999.00   4.92  57.01  25.60 101.00 0.0000 853.50 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 166  11  0 -999.00 -999.00 -999.00 -999.00 -999.00   4.02  56.70  25.60 101.00 0.0000 949.00 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 166  12  0 -999.00 -999.00 -999.00 -999.00 -999.00   5.81  53.05  25.00 101.00 0.0000 990.00 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 166  13  0 -999.00 -999.00 -999.00 -999.00 -999.00   5.81  53.02  25.00 101.00 0.0000 972.50 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 166  14  0 -999.00 -999.00 -999.00 -999.00 -999.00   5.81  53.29  23.90 101.00 0.0000 898.50 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 166  15  0 -999.00 -999.00 -999.00 -999.00 -999.00   4.92  57.66  24.40 101.00 0.0000 775.00 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 166  16  0 -999.00 -999.00 -999.00 -999.00 -999.00   6.71  59.76  22.80 101.00 0.0000 612.50 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 166  17  0 -999.00 -999.00 -999.00 -999.00 -999.00   4.92  61.20  22.20 101.00 0.0000 425.50 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 166  18  0 -999.00 -999.00 -999.00 -999.00 -999.00   4.92  73.20  20.60 101.00 0.0000 234.00 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 166  19  0 -999.00 -999.00 -999.00 -999.00 -999.00   3.58  80.95  19.40 101.00 0.0000  69.00 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 166  20  0 -999.00 -999.00 -999.00 -999.00 -999.00   3.13  85.74  18.30 101.00 0.0000   0.00 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 166  21  0 -999.00 -999.00 -999.00 -999.00 -999.00   2.68  87.03  17.80 101.00 0.0000   0.00 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 166  22  0 -999.00 -999.00 -999.00 -999.00 -999.00   3.13  94.61  17.20 101.00 0.0000   0.00 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 166  23  0 -999.00 -999.00 -999.00 -999.00 -999.00   2.68  95.97  17.20 101.00 0.0000   0.00 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 167   0  0 -999.00 -999.00 -999.00 -999.00 -999.00   2.68  97.30  16.70 101.00 0.0000   0.00 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 167   1  0 -999.00 -999.00 -999.00 -999.00 -999.00   2.68  97.86  16.10 101.00 0.0000   0.00 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 167   2  0 -999.00 -999.00 -999.00 -999.00 -999.00   1.34  98.78  16.10 101.00 0.0000   0.00 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 167   3  0 -999.00 -999.00 -999.00 -999.00 -999.00   2.24 100.00  16.70 102.00 0.0000   0.00 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 167   4  0 -999.00 -999.00 -999.00 -999.00 -999.00   0.01 100.00  16.10 102.00 0.0000   0.00 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 167   5  0 -999.00 -999.00 -999.00 -999.00 -999.00   2.24  98.06  17.20 102.00 0.0000  10.00 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 167   6  0 -999.00 -999.00 -999.00 -999.00 -999.00   0.01  93.76  18.30 102.00 0.0000  41.00 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 167   7  0 -999.00 -999.00 -999.00 -999.00 -999.00   2.68  88.54  18.90 102.00 0.0000 180.00 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 167   8  0 -999.00 -999.00 -999.00 -999.00 -999.00   4.47  82.30  20.00 101.00 0.0000 300.50 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 167   9  0 -999.00 -999.00 -999.00 -999.00 -999.00   4.02  76.16  20.60 101.00 0.0000 352.50 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 167  10  0 -999.00 -999.00 -999.00 -999.00 -999.00   4.47  76.23  21.70 101.00 0.0000 469.00 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 167  11  0 -999.00 -999.00 -999.00 -999.00 -999.00   6.26  77.37  21.70 101.00 0.0000 306.00 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 167  12  0 -999.00 -999.00 -999.00 -999.00 -999.00   4.92  80.07  21.70 101.00 0.0000 303.00 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 167  13  0 -999.00 -999.00 -999.00 -999.00 -999.00   4.02  83.38  21.70 101.00 0.0000 623.50 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 167  14  0 -999.00 -999.00 -999.00 -999.00 -999.00   4.92  86.29  22.80 101.00 0.0000 317.00 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 167  15  0 -999.00 -999.00 -999.00 -999.00 -999.00   4.92  88.94  21.70 101.00 0.0000 337.00 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 167  16  0 -999.00 -999.00 -999.00 -999.00 -999.00   4.47  91.33  20.60 101.00 0.0000 208.00 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 167  17  0 -999.00 -999.00 -999.00 -999.00 -999.00   6.71  99.36  22.20 101.00 0.0000 318.00 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 167  18  0 -999.00 -999.00 -999.00 -999.00 -999.00   6.71 100.00  21.10 101.00 0.0000 113.50 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 167  19  0 -999.00 -999.00 -999.00 -999.00 -999.00   7.60 100.00  20.60 101.00 0.0000  45.50 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 167  20  0 -999.00 -999.00 -999.00 -999.00 -999.00   5.81 100.00  20.60 101.00 0.0000   0.00 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 167  21  0 -999.00 -999.00 -999.00 -999.00 -999.00   6.71 100.00  20.60 101.00 0.0000   0.00 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 167  22  0 -999.00 -999.00 -999.00 -999.00 -999.00   4.92 100.00  20.60 101.00 0.0000   0.00 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 167  23  0 -999.00 -999.00 -999.00 -999.00 -999.00   4.92 100.00  20.60 100.00 0.0000   0.00 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 168   0  0 -999.00 -999.00 -999.00 -999.00 -999.00   3.13 100.00  20.60 100.00 0.0000   0.00 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 168   1  0 -999.00 -999.00 -999.00 -999.00 -999.00   7.60 100.00  21.70 100.00 0.2500   0.00 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 168   2  0 -999.00 -999.00 -999.00 -999.00 -999.00   3.13 100.00  21.10 100.00 1.7800   0.00 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 168   3  0 -999.00 -999.00 -999.00 -999.00 -999.00   3.13 100.00  21.10 100.00 0.0000   0.00 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 168   4  0 -999.00 -999.00 -999.00 -999.00 -999.00   3.58 100.00  21.10 100.00 0.0000   0.00 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 168   5  0 -999.00 -999.00 -999.00 -999.00 -999.00   4.47 100.00  21.10 100.00 0.0000  24.00 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 168   6  0 -999.00 -999.00 -999.00 -999.00 -999.00   4.47 100.00  22.20 100.00 0.0000 164.50 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 168   7  0 -999.00 -999.00 -999.00 -999.00 -999.00   5.81  85.97  23.30 100.00 0.0000 348.50 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 168   8  0 -999.00 -999.00 -999.00 -999.00 -999.00   7.60  77.44  23.30 100.00 0.0000 278.00 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 168   9  0 -999.00 -999.00 -999.00 -999.00 -999.00   9.83  72.50  23.30 100.00 0.0000 279.50 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 168  10  0 -999.00 -999.00 -999.00 -999.00 -999.00  10.28  67.64  25.00 100.00 0.0000 848.00 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 168  11  0 -999.00 -999.00 -999.00 -999.00 -999.00   7.60  68.67  23.30 100.00 0.0000 715.50 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 168  12  0 -999.00 -999.00 -999.00 -999.00 -999.00   8.05  65.38  24.40 100.00 0.0000 972.50 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 168  13  0 -999.00 -999.00 -999.00 -999.00 -999.00   9.83  65.62  25.00 100.00 0.0000 953.50 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 168  14  0 -999.00 -999.00 -999.00 -999.00 -999.00   8.94  69.34  25.00 100.00 0.0000 883.00 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 168  15  0 -999.00 -999.00 -999.00 -999.00 -999.00  11.62  68.43  24.40 101.00 0.0000 764.00 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 168  16  0 -999.00 -999.00 -999.00 -999.00 -999.00   9.39  71.32  23.90 101.00 0.0000 506.00 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 168  17  0 -999.00 -999.00 -999.00 -999.00 -999.00   8.94  69.95  23.30 101.00 0.0000 256.00 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 168  18  0 -999.00 -999.00 -999.00 -999.00 -999.00   7.15  73.76  22.80 101.00 0.0000  69.00 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 168  19  0 -999.00 -999.00 -999.00 -999.00 -999.00   6.26  78.48  22.80 101.00 0.0000  13.50 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 168  20  0 -999.00 -999.00 -999.00 -999.00 -999.00   5.81  83.58  22.20 101.00 0.0000   0.00 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 168  21  0 -999.00 -999.00 -999.00 -999.00 -999.00   6.71  89.17  21.70 101.00 0.0000   0.00 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 168  22  0 -999.00 -999.00 -999.00 -999.00 -999.00   4.92  89.08  20.60 101.00 0.0000   0.00 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 168  23  0 -999.00 -999.00 -999.00 -999.00 -999.00   3.58  95.12  19.40 101.00 0.0000   0.00 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 169   0  0 -999.00 -999.00 -999.00 -999.00 -999.00   3.58  95.48  18.90 101.00 0.0000   0.00 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 169   1  0 -999.00 -999.00 -999.00 -999.00 -999.00   3.58  95.88  18.30 101.00 0.0000   0.00 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 169   2  0 -999.00 -999.00 -999.00 -999.00 -999.00   3.13 100.00  17.80 101.00 0.0000   0.00 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 169   3  0 -999.00 -999.00 -999.00 -999.00 -999.00   3.58 100.00  17.80 101.00 0.0000   0.00 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 169   4  0 -999.00 -999.00 -999.00 -999.00 -999.00   0.01 100.00  17.20 101.00 0.0000   0.00 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 169   5  0 -999.00 -999.00 -999.00 -999.00 -999.00   1.34  97.00  17.20 101.00 0.0000  24.00 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 169   6  0 -999.00 -999.00 -999.00 -999.00 -999.00   2.68  93.05  19.40 101.00 0.0000 166.00 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 169   7  0 -999.00 -999.00 -999.00 -999.00 -999.00   3.58  79.06  21.10 101.00 0.0000 353.00 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 169   8  0 -999.00 -999.00 -999.00 -999.00 -999.00   4.02  67.99  23.30 101.00 0.0000 544.00 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 169   9  0 -999.00 -999.00 -999.00 -999.00 -999.00   3.58  62.94  24.40 101.00 0.0000 716.50 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 169  10  0 -999.00 -999.00 -999.00 -999.00 -999.00   2.24  56.65  26.10 101.00 0.0000 855.00 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 169  11  0 -999.00 -999.00 -999.00 -999.00 -999.00   2.24  51.27  27.80 101.00 0.0000 947.00 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 169  12  0 -999.00 -999.00 -999.00 -999.00 -999.00   4.92  51.43  27.20 101.00 0.0000 987.00 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 169  13  0 -999.00 -999.00 -999.00 -999.00 -999.00   4.92  53.19  26.70 101.00 0.0000 970.00 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 169  14  0 -999.00 -999.00 -999.00 -999.00 -999.00   5.81  54.77  27.80 101.00 0.0000 898.50 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 169  15  0 -999.00 -999.00 -999.00 -999.00 -999.00   4.92  55.46  27.20 101.00 0.0000 778.00 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 169  16  0 -999.00 -999.00 -999.00 -999.00 -999.00   4.92  59.81  26.70 101.00 0.0000 616.00 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 169  17  0 -999.00 -999.00 -999.00 -999.00 -999.00   4.92  64.96  26.10 101.00 0.0000 429.00 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 169  18  0 -999.00 -999.00 -999.00 -999.00 -999.00   4.02  77.61  24.40 101.00 0.0000 238.50 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 169  19  0 -999.00 -999.00 -999.00 -999.00 -999.00   4.02  80.83  22.20 101.00 0.0000  72.00 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 169  20  0 -999.00 -999.00 -999.00 -999.00 -999.00   4.47  86.21  20.60 101.00 0.0000   0.00 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 169  21  0 -999.00 -999.00 -999.00 -999.00 -999.00   3.13  93.50  20.00 101.00 0.0000   0.00 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 169  22  0 -999.00 -999.00 -999.00 -999.00 -999.00   0.01  95.07  18.90 101.00 0.0000   0.00 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 169  23  0 -999.00 -999.00 -999.00 -999.00 -999.00   3.13 100.00  18.90 101.00 0.0000   0.00 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 170   0  0 -999.00 -999.00 -999.00 -999.00 -999.00   3.13 100.00  17.80 101.00 0.0000   0.00 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 170   1  0 -999.00 -999.00 -999.00 -999.00 -999.00   3.13 100.00  18.30 101.00 0.0000   0.00 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 170   2  0 -999.00 -999.00 -999.00 -999.00 -999.00   2.68 100.00  17.80 101.00 0.0000   0.00 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 170   3  0 -999.00 -999.00 -999.00 -999.00 -999.00   3.13 100.00  17.20 101.00 0.0000   0.00 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 170   4  0 -999.00 -999.00 -999.00 -999.00 -999.00   2.68 100.00  17.20 101.00 0.0000   0.00 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 170   5  0 -999.00 -999.00 -999.00 -999.00 -999.00   3.13 100.00  17.80 101.00 0.0000  24.50 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 170   6  0 -999.00 -999.00 -999.00 -999.00 -999.00   4.47  91.21  18.90 101.00 0.0000 166.00 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 170   7  0 -999.00 -999.00 -999.00 -999.00 -999.00   3.58  84.46  20.00 101.00 0.0000 352.00 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 170   8  0 -999.00 -999.00 -999.00 -999.00 -999.00   4.47  79.01  21.10 101.00 0.0000 542.50 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 170   9  0 -999.00 -999.00 -999.00 -999.00 -999.00   4.92  73.97  22.80 101.00 0.0000 713.00 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 170  10  0 -999.00 -999.00 -999.00 -999.00 -999.00   4.02  69.97  23.30 101.00 0.0000 851.50 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 170  11  0 -999.00 -999.00 -999.00 -999.00 -999.00   4.47  70.71  23.30 101.00 0.0000 942.00 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 170  12  0 -999.00 -999.00 -999.00 -999.00 -999.00   5.81  67.59  23.90 101.00 0.0000 975.00 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 170  13  0 -999.00 -999.00 -999.00 -999.00 -999.00   6.71  68.76  24.40 101.00 0.0000 950.50 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 170  14  0 -999.00 -999.00 -999.00 -999.00 -999.00   6.26  70.03  24.40 101.00 0.0000 871.00 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 170  15  0 -999.00 -999.00 -999.00 -999.00 -999.00   6.71  71.45  24.40 101.00 0.0000 742.50 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 170  16  0 -999.00 -999.00 -999.00 -999.00 -999.00   6.71  73.09  23.90 101.00 0.0000 579.00 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 170  17  0 -999.00 -999.00 -999.00 -999.00 -999.00   6.71  79.99  23.30 101.00 0.0000 396.00 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 170  18  0 -999.00 -999.00 -999.00 -999.00 -999.00   7.15  87.05  22.20 101.00 0.0000 213.00 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 170  19  0 -999.00 -999.00 -999.00 -999.00 -999.00   6.71  99.08  21.70 101.00 0.0000  59.50 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 170  20  0 -999.00 -999.00 -999.00 -999.00 -999.00   5.81  99.43  21.10 101.00 0.0000   0.00 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 170  21  0 -999.00 -999.00 -999.00 -999.00 -999.00   4.47  99.31  21.10 101.00 0.0000   0.00 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
