Year	DOY	Hour	Min	 Dectime	  HDD1_h	  HDD2_c	HDD3_Tmean	HDD4_T5d	   P_day	  DaysSR	GDD_EveTr	GDD_DecTr	GDD_Grass	SDD_EveTr	SDD_DecTr	SDD_Grass	    Tmin	    Tmax	   DLHrs	LAI_EveTr	LAI_DecTr	LAI_Grass	DecidCap	Porosity	AlbEveTr	AlbDecTr	AlbGrass	WU_EveTr1	WU_EveTr2	WU_EveTr3	WU_DecTr1	WU_DecTr2	WU_DecTr3	WU_Grass1	WU_Grass2	WU_Grass3	LAIlumps	 AlbSnow	DensSnow_Paved	DensSnow_Bldgs	DensSnow_EveTr	DensSnow_DecTr	DensSnow_Grass	DensSnow_BSoil	DensSnow_Water	      a1	      a2	      a3
2010	 90	  23	 55	 89.9965	  0.0168	  3.5313	   10.5389	  8.3226	  0.2708	  0.0000	  84.0667	  84.0667	  84.0667	   0.0000	   0.0000	   0.0000	  6.7000	 14.4000	 12.8333	   5.1000	   2.1058	   2.7212	  0.4229	  0.1000	  0.1000	  0.1347	  0.1878	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	  0.3964	  0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	  0.4100	  0.3216	  8.5074
2010	 91	  23	 55	 90.9965	  0.0000	  3.9209	   10.9453	  8.8472	  0.0000	  1.0000	  90.0417	  90.0417	  90.0417	   0.0000	   0.0000	   0.0000	  7.2500	 16.7000	 13.1667	   5.1000	   2.1985	   2.8149	  0.4332	  0.1000	  0.1000	  0.1360	  0.1885	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	  0.4131	  0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	  0.4100	  0.3216	  8.5074
2010	 92	  23	 55	 91.9965	  0.1392	  3.5136	   10.3988	  9.1575	  0.0000	  2.0000	  94.8917	  94.8917	  94.8917	   0.0000	   0.0000	   0.0000	  6.1000	 15.6000	 13.1667	   5.1000	   2.2965	   2.9138	  0.4441	  0.1000	  0.1000	  0.1373	  0.1892	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	  0.4307	  0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	  0.4100	  0.3216	  8.5074
2010	 93	  23	 55	 92.9965	  0.0000	  1.2167	    8.2411	  8.9742	  0.0000	  3.0000	  97.7917	  97.7917	  97.7917	   0.0000	   0.0000	   0.0000	  7.2000	 10.6000	 12.0833	   5.1000	   2.3976	   3.0159	  0.4553	  0.1000	  0.1000	  0.1386	  0.1899	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	  0.4489	  0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	  0.4100	  0.3216	  8.5074
2010	 94	  23	 55	 93.9965	  0.0000	  6.9726	   13.9970	  9.9788	  0.0000	  4.0000	 106.4917	 106.4917	 106.4917	   0.0000	   0.0000	   0.0000	  8.3000	 21.1000	 12.7500	   5.1000	   2.5078	   3.1272	  0.4675	  0.1000	  0.1000	  0.1401	  0.1907	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	  0.4687	  0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	  0.4100	  0.3216	  8.5074
2010	 95	  23	 55	 94.9965	  0.0000	  7.1841	   14.2085	 10.8247	  0.0000	  5.0000	 115.4917	 115.4917	 115.4917	   0.0000	   0.0000	   0.0000	 11.1000	 18.9000	 13.3333	   5.1000	   2.6277	   3.2481	  0.4809	  0.1000	  0.1000	  0.1417	  0.1915	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	  0.4903	  0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	  0.4100	  0.3216	  8.5074
2010	 96	  23	 55	 95.9965	  0.0000	  8.1411	   15.1655	 11.6929	  0.0000	  6.0000	 126.1417	 126.1417	 126.1417	   0.0000	   0.0000	   0.0000	 11.1000	 22.2000	 12.3333	   5.1000	   2.7588	   3.3803	  0.4954	  0.1000	  0.1000	  0.1435	  0.1924	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	  0.5139	  0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	  0.3493	  0.3216	-21.7243
2010	 97	  23	 55	 96.9965	  0.0000	 13.6204	   20.6448	 13.4833	  0.0000	  7.0000	 140.9917	 140.9917	 140.9917	   0.0000	   0.0000	   0.0000	 11.7000	 30.0000	 13.2500	   5.1000	   2.9056	   3.5283	  0.5117	  0.1000	  0.1000	  0.1454	  0.1935	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	  0.5403	  0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	  0.3493	  0.3216	-21.7243
2010	 98	  23	 55	 97.9965	  0.0000	  8.1162	   15.1406	 13.8147	  0.0000	  8.0000	 150.5417	 150.5417	 150.5417	   0.0000	   0.0000	   0.0000	 11.7000	 19.4000	 13.2500	   5.1000	   3.0627	   3.6867	  0.5292	  0.1000	  0.1000	  0.1475	  0.1946	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	  0.5686	  0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	  0.3493	  0.3216	-21.7243
2010	 99	  23	 55	 98.9965	  0.0000	  5.8333	   12.8577	 13.6233	 10.4100	  0.0000	 155.7333	 155.7333	 155.7333	   0.0000	   0.0000	   0.0000	  7.9833	 14.4000	 12.1667	   5.1000	   3.2256	   3.8507	  0.5473	  0.1000	  0.1000	  0.1497	  0.1957	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	  0.5979	  0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	  0.3493	  0.3216	-21.7243
2010	100	  23	 55	 99.9965	  0.2062	  3.5672	   10.3854	 12.9757	  0.0000	  1.0000	 160.8333	 160.8333	 160.8333	   0.0000	   0.0000	   0.0000	  6.1000	 16.1000	 12.3333	   5.1000	   3.3941	   4.0205	  0.5660	  0.1000	  0.1000	  0.1519	  0.1969	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	  0.6282	  0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	  0.3493	  0.3216	-21.7243
2010	101	  23	 55	100.9965	  0.0000	  8.7028	   15.7272	 13.5260	  0.0000	  2.0000	 170.3833	 170.3833	 170.3833	   0.0000	   0.0000	   0.0000	  8.3000	 22.8000	 13.5000	   5.1000	   3.5730	   4.2006	  0.5859	  0.1000	  0.1000	  0.1543	  0.1981	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	  0.6604	  0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	  0.3493	  0.3216	-21.7243
2010	102	  23	 55	101.9965	  0.0000	  7.8436	   14.8679	 13.7944	  0.0000	  3.0000	 178.5333	 178.5333	 178.5333	   0.0000	   0.0000	   0.0000	  9.4000	 18.9000	 13.5833	   5.1000	   3.7609	   4.3897	  0.6068	  0.1000	  0.1000	  0.1568	  0.1995	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	  0.6942	  0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	  0.3493	  0.3216	-21.7243
2010	103	  23	 55	102.9965	  0.0000	  3.6423	   10.6667	 13.1689	  0.0000	  4.0000	 182.5333	 182.5333	 182.5333	   0.0000	   0.0000	   0.0000	  7.2000	 12.8000	 12.2500	   5.1000	   3.9534	   4.5834	  0.6282	  0.1000	  0.1000	  0.1594	  0.2008	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	  0.7288	  0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	  0.3493	  0.3216	-21.7243
2010	104	  23	 55	103.9965	  0.0000	  5.2638	   12.2882	 12.9927	  0.0000	  5.0000	 188.7333	 188.7333	 188.7333	   0.0000	   0.0000	   0.0000	  7.2000	 17.2000	 13.6667	   5.1000	   4.1528	   4.7839	  0.6503	  0.1000	  0.1000	  0.1620	  0.2022	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	  0.7647	  0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	  0.3493	  0.3216	-21.7243
2010	105	  23	 55	104.9965	  0.0000	  8.3880	   15.4124	 13.4767	  0.0000	  6.0000	 198.5583	 198.5583	 198.5583	   0.0000	   0.0000	   0.0000	  9.4500	 22.2000	 13.1667	   5.1000	   4.3630	   4.9953	  0.6737	  0.1000	  0.1000	  0.1648	  0.2037	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	  0.8025	  0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	  0.3493	  0.3216	-21.7243
2010	106	  23	 55	105.9965	  0.0000	  2.2911	    9.3155	 12.6444	 11.0317	  0.0000	 202.0083	 202.0083	 202.0083	   0.0000	   0.0000	   0.0000	  7.8000	 11.1000	 13.4167	   5.1000	   4.5772	   5.2108	  0.6975	  0.1000	  0.1000	  0.1677	  0.2052	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	  0.8410	  0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	  0.3493	  0.3216	-21.7243
2010	107	  23	 55	106.9965	  0.0000	  2.6634	    9.6878	 12.0531	  0.3983	  0.0000	 206.0083	 206.0083	 206.0083	   0.0000	   0.0000	   0.0000	  7.8000	 12.2000	 11.5000	   5.1000	   4.7962	   5.4308	  0.7218	  0.1000	  0.1000	  0.1706	  0.2067	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	  0.8804	  0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	  0.3493	  0.3216	-21.7243
2010	108	  23	 55	107.9965	  0.0175	  3.2445	   10.2514	 11.6928	  0.0000	  1.0000	 210.3083	 210.3083	 210.3083	   0.0000	   0.0000	   0.0000	  6.7000	 13.9000	 13.5000	   5.1000	   5.0201	   5.6559	  0.7467	  0.1000	  0.1000	  0.1736	  0.2083	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	  0.9207	  0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	  0.3493	  0.3216	-21.7243
2010	109	  23	 55	108.9965	  0.0000	  5.6855	   12.7099	 11.8962	  0.0000	  2.0000	 217.3583	 217.3583	 217.3583	   0.0000	   0.0000	   0.0000	  8.9000	 17.2000	 13.7500	   5.1000	   5.2519	   5.8888	  0.7724	  0.1000	  0.1000	  0.1767	  0.2099	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	  0.9623	  0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	  0.3493	  0.3216	-21.7243
2010	110	  23	 55	109.9965	  0.0000	  6.2936	   13.3179	 12.1805	  0.0000	  3.0000	 225.5083	 225.5083	 225.5083	   0.0000	   0.0000	   0.0000	  9.4000	 18.9000	 13.8333	   5.1000	   5.4929	   5.9000	  0.7992	  0.1000	  0.1000	  0.1799	  0.2100	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	  0.9989	  0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	  0.3493	  0.3216	-21.7243
2010	111	  23	 55	110.9965	  0.0000	  5.7075	   12.7319	 12.2908	  1.5200	  0.0000	 232.5583	 232.5583	 232.5583	   0.0000	   0.0000	   0.0000	  8.9000	 17.2000	 13.3333	   5.1000	   5.5000	   5.9000	  0.8000	  0.1000	  0.1000	  0.1800	  0.2100	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	  1.0000	  0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	  0.3493	  0.3216	-21.7243
2010	112	  23	 55	111.9965	  0.0000	  6.4591	   13.4834	 12.5293	  2.2900	  0.0000	 240.7083	 240.7083	 240.7083	   0.0000	   0.0000	   0.0000	 10.0000	 18.3000	 13.7500	   5.1000	   5.5000	   5.9000	  0.8000	  0.1000	  0.1000	  0.1800	  0.2100	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	  1.0000	  0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	  0.3493	  0.3216	-21.7243
2010	113	  23	 55	112.9965	  0.0000	  7.0955	   14.1199	 12.8474	  0.0000	  1.0000	 248.3083	 248.3083	 248.3083	   0.0000	   0.0000	   0.0000	  7.2000	 20.0000	 13.8333	   5.1000	   5.5000	   5.9000	  0.8000	  0.1000	  0.1000	  0.1800	  0.2100	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	  1.0000	  0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	  0.3493	  0.3216	-21.7243
2010	114	  23	 55	113.9965	  0.0000	  6.0929	   13.1172	 12.9014	  0.0000	  2.0000	 255.6083	 255.6083	 255.6083	   0.0000	   0.0000	   0.0000	  9.4000	 17.2000	 13.7500	   5.1000	   5.5000	   5.9000	  0.8000	  0.1000	  0.1000	  0.1800	  0.2100	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	  1.0000	  0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	  0.3493	  0.3216	-21.7243
2010	115	  23	 55	114.9965	  0.0000	  2.6005	    9.6249	 12.2461	 38.1692	  0.0000	 259.0583	 259.0583	 259.0583	   0.0000	   0.0000	   0.0000	  7.8000	 11.1000	 11.8333	   5.1000	   5.5000	   5.9000	  0.8000	  0.1000	  0.1000	  0.1800	  0.2100	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	  1.0000	  0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	  0.3493	  0.3216	-21.7243
2010	116	  23	 55	115.9965	  0.0000	  3.3993	   10.4237	 11.8816	 19.9600	  0.0000	 263.6083	 263.6083	 263.6083	   0.0000	   0.0000	   0.0000	  9.4000	 11.7000	 12.0000	   5.1000	   5.5000	   5.9000	  0.8000	  0.1000	  0.1000	  0.1800	  0.2100	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	  1.0000	  0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	  0.3493	  0.3216	-21.7243
2010	117	  23	 55	116.9965	  0.0725	  3.4878	   10.4397	 11.5932	  1.0308	  0.0000	 268.2292	 268.2292	 268.2292	   0.0000	   0.0000	   0.0000	  5.6417	 15.6000	 12.9167	   5.1000	   5.5000	   5.9000	  0.8000	  0.1000	  0.1000	  0.1800	  0.2100	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	  1.0000	  0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	  0.3493	  0.3216	-21.7243
2010	118	  23	 55	117.9965	  0.4088	  3.3449	    9.9605	 11.2667	  0.0000	  1.0000	 271.6792	 271.6792	 271.6792	   0.0000	   0.0000	   0.0000	  5.0000	 13.9000	 14.0000	   5.1000	   5.5000	   5.9000	  0.8000	  0.1000	  0.1000	  0.1800	  0.2100	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	  1.0000	  0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	  0.3493	  0.3216	-21.7243
2010	119	  23	 55	118.9965	  0.0000	  8.0237	   15.0481	 12.0230	  0.0000	  2.0000	 280.3792	 280.3792	 280.3792	   0.0000	   0.0000	   0.0000	  8.3000	 21.1000	 14.0000	   5.1000	   5.5000	   5.9000	  0.8000	  0.1000	  0.1000	  0.1800	  0.2100	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	  1.0000	  0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	  0.3493	  0.3216	-21.7243
2010	120	  23	 55	119.9965	  0.0000	  8.8967	   15.9211	 12.8026	  0.0000	  3.0000	 291.0292	 291.0292	 291.0292	   0.0000	   0.0000	   0.0000	 11.1000	 22.2000	 13.9167	   5.1000	   5.5000	   5.9000	  0.8000	  0.1000	  0.1000	  0.1800	  0.2100	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	  1.0000	  0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	  0.3493	  0.3216	-21.7243
2010	121	  23	 55	120.9965	  0.0000	 11.8321	   18.8564	 14.0134	  0.0000	  4.0000	 300.0000	 300.0000	 300.0000	   0.0000	   0.0000	   0.0000	 12.8000	 26.7000	 13.8333	   5.1000	   5.5000	   5.9000	  0.8000	  0.1000	  0.1000	  0.1800	  0.2100	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	  1.0000	  0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	  0.3493	  0.3216	-21.7243
2010	122	  23	 55	121.9965	  0.0000	 11.3521	   18.3765	 14.8860	  0.0000	  5.0000	 300.0000	 300.0000	 300.0000	   0.0000	   0.0000	   0.0000	 15.0000	 22.8000	 13.6667	   5.1000	   5.5000	   5.9000	  0.8000	  0.1000	  0.1000	  0.1800	  0.2100	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	  1.0000	  0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	  0.3493	  0.3216	-21.7243
2010	123	  23	 55	122.9965	  0.0000	 13.2796	   20.3040	 15.9696	 17.0100	  0.0000	 300.0000	 300.0000	 300.0000	   0.0000	   0.0000	   0.0000	 16.7000	 25.6000	 13.8333	   5.1000	   5.5000	   5.9000	  0.8000	  0.1000	  0.1000	  0.1800	  0.2100	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	  1.0000	  0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	  0.3493	  0.3216	-21.7243
2010	124	  23	 55	123.9965	  0.0000	 13.5730	   20.5974	 16.8951	  0.2500	  0.0000	 300.0000	 300.0000	 300.0000	   0.0000	   0.0000	   0.0000	 14.4000	 27.2000	 13.5000	   5.1000	   5.5000	   5.9000	  0.8000	  0.1000	  0.1000	  0.1800	  0.2100	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	  1.0000	  0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	  0.3493	  0.3216	-21.7243
2010	125	  23	 55	124.9965	  0.0000	 10.5791	   17.6035	 17.0368	  0.0000	  1.0000	 300.0000	 300.0000	 300.0000	   0.0000	   0.0000	   0.0000	 12.8000	 22.8000	 14.4167	   5.1000	   5.5000	   5.9000	  0.8000	  0.1000	  0.1000	  0.1800	  0.2100	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	  1.0000	  0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	  0.3493	  0.3216	-21.7243
2010	126	  23	 55	125.9965	  0.0000	 12.6211	   19.6455	 17.5585	  0.0000	  2.0000	 300.0000	 300.0000	 300.0000	   0.0000	   0.0000	   0.0000	 12.2000	 26.7000	 14.4167	   5.1000	   5.5000	   5.9000	  0.8000	  0.1000	  0.1000	  0.1800	  0.2100	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	  1.0000	  0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	  0.3493	  0.3216	-21.7243
2010	127	  23	 55	126.9965	  0.0000	  8.1624	   15.1868	 17.0842	  0.0000	  3.0000	 300.0000	 300.0000	 300.0000	   0.0000	   0.0000	   0.0000	 12.2000	 19.4000	 14.2500	   5.1000	   5.5000	   5.9000	  0.8000	  0.1000	  0.1000	  0.1800	  0.2100	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	  1.0000	  0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	  0.3493	  0.3216	-21.7243
2010	128	  23	 55	127.9965	  0.0000	 10.3063	   17.3307	 17.1335	  0.0000	  4.0000	 300.0000	 300.0000	 300.0000	   0.0000	   0.0000	   0.0000	 10.7333	 25.6000	 14.4167	   5.1000	   5.5000	   5.9000	  0.8000	  0.1000	  0.1000	  0.1800	  0.2100	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	  1.0000	  0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	  0.3493	  0.3216	-21.7243
2010	129	  23	 55	128.9965	  0.0000	  2.6693	    9.6937	 15.6455	  0.0000	  5.0000	 300.0000	 300.0000	 300.0000	   0.0000	   0.0000	   0.0000	  7.2000	 12.8000	 14.5000	   5.1000	   5.5000	   5.9000	  0.8000	  0.1000	  0.1000	  0.1800	  0.2100	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	  1.0000	  0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	  0.3493	  0.3216	-21.7243
2010	130	  23	 55	129.9965	  0.0933	  4.3029	   11.2340	 14.7632	  0.0000	  6.0000	 300.0000	 300.0000	 300.0000	   0.0000	   0.0000	   0.0000	  6.1000	 16.7000	 14.5000	   5.1000	   5.5000	   5.9000	  0.8000	  0.1000	  0.1000	  0.1800	  0.2100	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	  1.0000	  0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	  0.3493	  0.3216	-21.7243
2010	131	  23	 55	130.9965	  0.0417	  3.2123	   10.1949	 13.8496	  0.4675	  0.0000	 300.0000	 300.0000	 300.0000	   0.0000	   0.0000	   0.0000	  6.1000	 13.3000	 13.8333	   5.1000	   5.5000	   5.9000	  0.8000	  0.1000	  0.1000	  0.1800	  0.2100	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	  1.0000	  0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	  0.3493	  0.3216	-21.7243
2010	132	  23	 55	131.9965	  0.0000	  1.4382	    8.4625	 12.7722	  8.1725	  0.0000	 300.0000	 300.0000	 300.0000	   0.0000	   0.0000	   0.0000	  7.2000	  9.4000	 13.6667	   5.1000	   5.5000	   5.9000	  0.8000	  0.1000	  0.1000	  0.1800	  0.2100	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	  1.0000	  0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	  0.3493	  0.3216	-21.7243
2010	133	  23	 55	132.9965	  0.0075	  4.8321	   11.8490	 12.5875	  0.0000	  1.0000	 300.0000	 300.0000	 300.0000	   0.0000	   0.0000	   0.0000	  6.7000	 17.2000	 14.1667	   5.1000	   5.5000	   5.9000	  0.8000	  0.1000	  0.1000	  0.1800	  0.2100	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	  1.0000	  0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	  0.3493	  0.3216	-21.7243
2010	134	  23	 55	133.9965	  0.0000	 10.3171	   17.3415	 13.5383	  0.0000	  2.0000	 300.0000	 300.0000	 300.0000	   0.0000	   0.0000	   0.0000	 11.1000	 23.3000	 12.9167	   5.1000	   5.5000	   5.9000	  0.8000	  0.1000	  0.1000	  0.1800	  0.2100	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	  1.0000	  0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	  0.3493	  0.3216	-21.7243
2010	135	  23	 55	134.9965	  0.0000	 13.1681	   20.1925	 14.8691	  0.0000	  3.0000	 300.0000	 300.0000	 300.0000	   0.0000	   0.0000	   0.0000	 16.1917	 23.3000	 14.8333	   5.1000	   5.5000	   5.9000	  0.8000	  0.1000	  0.1000	  0.1800	  0.2100	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	  1.0000	  0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	  0.3493	  0.3216	-21.7243
2010	136	  23	 55	135.9965	  0.0000	 10.4443	   17.4686	 15.3890	  0.0000	  4.0000	 300.0000	 300.0000	 300.0000	   0.0000	   0.0000	   0.0000	 12.8000	 22.8000	 14.5833	   5.1000	   5.5000	   5.9000	  0.8000	  0.1000	  0.1000	  0.1800	  0.2100	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	  1.0000	  0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	  0.3493	  0.3216	-21.7243
2010	137	  23	 55	136.9965	  0.0000	 10.1949	   17.2193	 15.7551	  0.0000	  5.0000	 300.0000	 300.0000	 300.0000	   0.0000	   0.0000	   0.0000	 11.1000	 22.8000	 13.8333	   5.1000	   5.5000	   5.9000	  0.8000	  0.1000	  0.1000	  0.1800	  0.2100	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	  1.0000	  0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	  0.3493	  0.3216	-21.7243
